Unnamed: 0,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor,time_delta,back_probability,lay_probability,back_look_back_probs,lay_look_back_probs,lay_back_average,ema_back_one,ema_back_two,ema_lay_one,ema_lay_two,macd_back,macd_lay
4,37993093,15.5,12.72,70.0,7.93,,0.0,ACTIVE,,0.579,1200,0.06451612903225806,0.014285714285714285,,,,0.06451612903225806,0.06451612903225806,0.014285714285714285,0.014285714285714285,0.0,0.0
4,37993093,16.0,8.42,70.0,7.93,,0.0,ACTIVE,,0.579,1195,0.0625,0.014285714285714285,,,,0.06420595533498759,0.06394009216589862,0.014285714285714285,0.014285714285714285,0.0002658631690889701,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1190,0.0625,0.014285714285714285,,,,0.06394350066806642,0.06352863726135616,0.014285714285714285,0.014285714285714285,0.0004148634067102641,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1185,0.0625,0.014285714285714285,,,,0.06372142364221005,0.06323474090096869,0.014285714285714285,0.014285714285714285,0.0004866827412413621,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1180,0.0625,0.014285714285714285,,,,0.06353351231263926,0.06302481492926335,0.014285714285714285,0.014285714285714285,0.0005086973833759167,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1175,0.0625,0.014285714285714285,0.06283602150537634,0.014285714285714285,0.03856086789554532,0.06337451041838707,0.06287486780661668,0.014285714285714285,0.014285714285714285,0.0004996426117703928,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1170,0.0625,0.014285714285714285,0.0625,0.014285714285714284,0.038392857142857145,0.06323997035401982,0.06276776271901191,0.014285714285714285,0.014285714285714285,0.00047220763500790963,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1165,0.0625,0.014285714285714285,0.0625,0.014285714285714285,0.038392857142857145,0.06312612876109369,0.0626912590850085,0.014285714285714285,0.014285714285714285,0.0004348696760851922,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1160,0.0625,0.014285714285714285,0.0625,0.014285714285714285,0.038392857142857145,0.06302980125938697,0.06263661363214892,0.014285714285714285,0.014285714285714285,0.00039318762723804246,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1155,0.0625,0.014285714285714285,0.0625,0.014285714285714284,0.038392857142857145,0.06294829337332744,0.06259758116582066,0.014285714285714285,0.014285714285714285,0.00035071220750677867,0.0
4,37993093,16.0,8.73,70.0,7.93,,0.0,ACTIVE,,0.579,1150,0.0625,0.014285714285714285,0.0625,0.014285714285714285,0.038392857142857145,0.06287932516204629,0.06256970083272904,0.014285714285714285,0.014285714285714285,0.0003096243293172485,0.0
4,37993093,16.0,8.75,70.0,8.46,,0.0,ACTIVE,,0.579,1145,0.0625,0.014285714285714285,0.0625,0.014285714285714285,0.038392857142857145,0.0628209674448084,0.06254978630909216,0.014285714285714285,0.014285714285714285,0.00027118113571623914,0.0
4,37993093,16.0,8.75,60.0,6.39,,0.0,ACTIVE,,0.579,1140,0.0625,0.016666666666666666,0.0625,0.014682539682539684,0.03859126984126984,0.06277158783791481,0.06253556164935155,0.01465201465201465,0.014965986394557821,0.00023602618856326252,-0.00031397174254317074
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1135,0.0625,0.016666666666666666,0.0625,0.01507936507936508,0.03878968253968254,0.06272980509362022,0.06252540117810826,0.014961961115807268,0.015451895043731775,0.00020440391551196369,-0.0004899339279245078
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1130,0.0625,0.016666666666666666,0.0625,0.015476190476190475,0.03898809523809524,0.0626944504638325,0.06251814369864875,0.015224223508247174,0.015798972650284602,0.00017630676518375077,-0.0005747491420374281
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1125,0.0625,0.016666666666666666,0.0625,0.015873015873015872,0.039186507936507936,0.06266453500785826,0.0625129597847491,0.015446137840311711,0.01604688522639376,0.00015157522310915716,-0.0006007473860820504
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1120,0.0625,0.016666666666666666,0.0625,0.01626984126984127,0.039384920634920634,0.06263922192972622,0.0625092569891065,0.01563391150590478,0.016223965637900305,0.0001299649406197173,-0.0005900541319955252
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1115,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.0626178031713068,0.06250661213507608,0.015792796915252764,0.016350451646119264,0.00011119103623072335,-0.0005576547308665004
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1110,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06259967960649038,0.06250472295362577,0.015927238415470286,0.016440798794847094,9.495665286460286e-05,-0.0005135603793768075
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1105,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06258434428241494,0.06250337353830412,0.016040996607962037,0.016505332472509827,8.097074411081429e-05,-0.00046433586454779074
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1100,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06257136823896649,0.06250240967021722,0.01613725354007044,0.016551427956554638,6.895856874926387e-05,-0.0004141744164841976
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1095,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06256038850989472,0.06250172119301231,0.016218701713392937,0.01658435330230093,5.866731688240756e-05,-0.0003656515889079934
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1090,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06255109796991092,0.06250122942358022,0.016287619398511973,0.016607871406405426,4.986854633069748e-05,-0.0003202520078934533
4,37993093,16.0,8.73,60.0,6.39,,0.0,ACTIVE,,0.579,1085,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06254323674377077,0.06250087815970015,0.016345934362843463,0.01662467005219435,4.2358584070617544e-05,-0.0002787356893508876
4,37993093,17.0,11.68,60.0,6.39,,0.0,ACTIVE,,0.579,1080,0.058823529411764705,0.016666666666666666,0.061887254901960786,0.016666666666666666,0.039276960784313725,0.0619709740773083,0.06145020708886145,0.01639527779420088,0.016636669084900725,0.0005207669884468441,-0.00024139129069984666
4,37993093,17.0,11.99,60.0,6.39,,0.0,ACTIVE,,0.579,1075,0.058823529411764705,0.016666666666666666,0.06127450980392157,0.016666666666666666,0.03897058823529412,0.06148675182107082,0.0606997277525481,0.016437029928426383,0.016645239822548136,0.0007870240685227195,-0.0002082098941217532
4,37993093,17.0,11.99,60.0,6.39,,0.0,ACTIVE,,0.579,1070,0.058823529411764705,0.016666666666666666,0.06066176470588235,0.016666666666666666,0.03866421568627451,0.06107702529656219,0.06016367108375284,0.016472358657386426,0.016651361778010573,0.0009133542128093516,-0.00017900312062414658
4,37993093,17.0,11.99,60.0,6.39,,0.0,ACTIVE,,0.579,1065,0.058823529411764705,0.016666666666666666,0.06004901960784314,0.016666666666666666,0.038357843137254904,0.06073033362197797,0.059780773463184805,0.016502252197275694,0.016655734603340886,0.0009495601587931612,-0.0001534824060651918
4,37993093,17.0,11.99,60.0,6.39,,0.0,ACTIVE,,0.579,1060,0.058823529411764705,0.016666666666666666,0.059436274509803926,0.016666666666666666,0.0380514705882353,0.060436979128099005,0.059507275162779066,0.016527546731028152,0.016658858050005394,0.000929703965319939,-0.00013131131897724246
4,37993093,17.5,5.39,60.0,6.39,,0.0,ACTIVE,,0.579,1055,0.05714285714285714,0.016666666666666666,0.05854341736694677,0.016666666666666666,0.03760504201680672,0.05993019113036949,0.058831727157087094,0.016548949798049464,0.016661089083337185,0.001098463973282393,-0.00011213928528772121
4,37993093,17.5,5.39,60.0,6.39,,0.0,ACTIVE,,0.579,1050,0.05714285714285714,0.016666666666666666,0.058263305322128846,0.016666666666666666,0.03746498599439776,0.059501370516906044,0.05834919286730711,0.016567060085529033,0.01666268267857418,0.0011521776495989344,-9.562259304514778e-05
4,37993093,17.5,5.39,60.0,6.39,,0.0,ACTIVE,,0.579,1045,0.05714285714285714,0.016666666666666666,0.05798319327731092,0.016666666666666666,0.037324929971988795,0.059138522305513905,0.05800452551746427,0.016582384174934822,0.01666382096088632,0.0011339967880496377,-8.143678595149903e-05
4,37993093,16.0,11.83,60.0,6.39,,0.0,ACTIVE,,0.579,1040,0.0625,0.016666666666666666,0.05859593837535015,0.016666666666666666,0.03763130252100841,0.05965567272005023,0.05928894679818876,0.016595350712124337,0.016664634019680706,0.0003667259218614674,-6.92833075563691e-05
4,37993093,16.0,12.67,60.0,6.39,,0.0,ACTIVE,,0.579,1035,0.0625,0.016666666666666666,0.05920868347338936,0.016666666666666666,0.037937675070028015,0.060093261532350194,0.06020639057013483,0.01660632239743854,0.01666521477596241,-0.00011312903778463307,-5.889237852386986e-05
4,37993093,16.0,12.6,60.0,6.39,,0.0,ACTIVE,,0.579,1030,0.0625,0.016666666666666666,0.059821428571428574,0.016666666666666666,0.03824404761904762,0.060463528988911705,0.0608617075500963,0.016615606131165944,0.016665629601877913,-0.0003981785611845978,-5.002347071196914e-05
4,37993093,16.0,12.6,60.0,6.39,,0.0,ACTIVE,,0.579,1025,0.0625,0.016666666666666666,0.06071428571428572,0.016666666666666666,0.03869047619047619,0.06077683222138683,0.061329791107211644,0.016623461598166054,0.01666592590610327,-0.0005529588858248155,-4.2464307937216395e-05
4,37993093,16.0,12.66,60.0,6.39,,0.0,ACTIVE,,0.579,1020,0.0625,0.016666666666666666,0.06160714285714286,0.016666666666666666,0.03913690476190476,0.06104193495655809,0.06166413650515117,0.016630108531781533,0.016666137551978526,-0.0006222015485930835,-3.6029020196993305e-05
4,37993093,16.0,12.66,60.0,6.39,,0.0,ACTIVE,,0.579,1015,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06126625265554915,0.06190295464653655,0.0166357328602254,0.016666288727603708,-0.0006367019909873997,-3.055586737830615e-05
4,37993093,16.0,12.66,60.0,6.39,,0.0,ACTIVE,,0.579,1010,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06145605993931082,0.062073539033240394,0.01664049190737021,0.016666396710193123,-0.0006174790939295766,-2.590480282291252e-05
4,37993093,16.0,11.84,60.0,6.39,,0.0,ACTIVE,,0.579,1005,0.0625,0.016666666666666666,0.0625,0.016666666666666666,0.03958333333333333,0.06161666610249377,0.06219538502374314,0.01664451879341582,0.016666473840614135,-0.0005787189212493674,-2.1955047198315286e-05
