,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.8,11.89,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,8.0,11.88,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.8,11.89,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,8.4,8.08,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.8,11.89,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,8.4,8.08,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,7.64,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,8.4,8.08,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,10.98,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.5,7.57,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,10.98,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,7.57,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,35.81,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,10.98,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,7.57,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,58.49,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,10.98,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,6.99,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,58.49,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,10.98,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.9,15.06,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,58.49,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.6,11.35,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.2,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.63,58.49,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,5.63,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.6,6.85,28.0,5.72,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,10.0,6.0,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.97,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.2,5.36,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,131.88,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.5,5.46,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,28.0,9.2,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,10.0,10.88,4.6,138.64,ACTIVE,,
7,42324350,8.8,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.2,5.41,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,141.88,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,28.0,9.2,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,10.0,10.88,4.6,138.64,ACTIVE,,
7,42324350,9.2,5.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.6,16.08,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,28.0,9.2,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,10.0,10.88,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,8.69,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,28.0,9.2,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,10.0,10.88,4.6,138.64,ACTIVE,,
7,42324350,9.0,5.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,28.0,9.2,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,9.6,7.09,4.6,138.64,ACTIVE,,
7,42324350,9.0,8.17,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,9.6,7.09,4.6,138.64,ACTIVE,,
7,42324350,9.0,8.17,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,9.0,5.64,4.6,138.64,ACTIVE,,
7,42324350,9.0,8.17,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.2,9.7,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.0,5.63,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,9.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,9.0,8.17,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.6,8.62,4.6,138.64,ACTIVE,,
7,42324350,9.0,8.17,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.6,8.62,4.6,138.64,ACTIVE,,
7,42324350,9.2,9.46,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.64,14.95,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.6,11.93,4.6,138.64,ACTIVE,,
7,42324350,8.4,19.68,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.6,11.93,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,9.6,10.33,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.2,7.64,4.6,138.64,ACTIVE,,
7,42324350,8.8,5.98,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,5.36,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,7.73,65.0,5.86,,0.0,ACTIVE,,
3,38214962,18.0,8.45,60.0,9.35,,0.0,ACTIVE,,
4,41286638,10.0,5.68,27.0,7.18,,0.0,ACTIVE,,
5,39787308,40.0,5.03,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,29.79,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.8,7.69,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,17.5,5.47,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.94,27.0,7.18,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,33.27,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.4,17.48,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.8,7.69,19.0,10.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,11.98,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.55,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,33.27,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.5,5.72,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,11.98,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.55,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,33.27,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,6.02,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,11.98,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.55,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,33.27,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,6.02,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,11.98,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.55,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,33.27,8.0,8.95,4.6,138.64,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,6.02,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,11.91,65.0,5.86,,0.0,ACTIVE,,
3,38214962,16.0,11.98,60.0,5.87,,0.0,ACTIVE,,
4,41286638,9.8,5.55,28.0,6.32,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,8.16,4.7,143.31,ACTIVE,,
7,42324350,8.6,6.07,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.7,6.02,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,6.97,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,10.5,9.04,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.9,8.69,19.0,12.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,5.0,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.8,7.64,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,5.9,8.69,17.0,6.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.8,10.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.2,7.72,17.0,8.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.8,10.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.2,8.69,17.0,8.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.8,10.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.6,13.4,17.0,8.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,5.43,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.4,7.09,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,8.69,17.0,8.87,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,28.0,6.32,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,9.4,10.42,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,7.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.8,7.18,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,7.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,5.0,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,6.8,5.75,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,34.0,9.02,590.0,8.54,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.2,11.67,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.4,7.72,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.87,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,7.54,,0.0,ACTIVE,,
0,43653365,7.6,6.61,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.6,11.98,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,7.6,6.61,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.4,5.64,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,7.64,4.7,143.31,ACTIVE,,
7,42324350,9.2,5.27,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,16.5,12.64,65.0,6.14,,0.0,ACTIVE,,
3,38214962,17.0,5.08,60.0,5.46,,0.0,ACTIVE,,
4,41286638,10.0,5.74,27.0,7.78,,0.0,ACTIVE,,
5,39787308,38.0,6.55,440.0,7.55,340.0,6.21,ACTIVE,,
6,40733455,4.6,30.94,8.2,10.97,4.7,143.31,ACTIVE,,
7,42324350,9.2,6.18,25.0,8.16,,0.0,ACTIVE,,
0,43653365,8.0,8.08,16.5,5.96,17.0,48.62,ACTIVE,,
1,47017083,1.67,5.22,1.98,21.51,,0.0,ACTIVE,,
2,40762513,18.0,8.46,65.0,6.14,,0.0,ACTIVE,,
3,38214962,18.0,7.89,60.0,8.94,,0.0,ACTIVE,,
