,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.4,22.24,17.5,16.33,,0,ACTIVE,,6.43
4,37993093,18,7.68,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5,350,7.75,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,7.61,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,5,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.4,22.24,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,16.5,11.96,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,7.61,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,17,5.13,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.06,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,10.94,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.06,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17,6.06,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.06,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17,6.06,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17,5.42,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.03,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17.5,11.68,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.03,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17.5,12.77,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,8.84,,0,ACTIVE,,6.43
4,37993093,17.5,12.77,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,11.58,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,18,11.82,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,18,11.82,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.1,9.36,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,18,11.82,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,9.33,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.14,,0,ACTIVE,,49.991
1,36120649,55,8.46,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,18,11.82,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6.2,42.95,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,10.29,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.4,20.28,10.5,19.03,,0,ACTIVE,,49.991
1,36120649,55,8.7,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,18,11.82,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,350,11.21,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,5.9,8.58,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,10.29,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.54,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,340,9.75,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6,10.6,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,12.29,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.54,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.3,6.08,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,17.5,12.81,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6,8.6,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,10.29,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.65,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,17.5,12.87,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,4.9,5.08,6,10.6,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,12.29,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.4,5.12,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.65,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.3,6.05,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,17.5,12.87,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.75,8.66,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,10.29,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.65,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,18.5,10.88,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.75,9.99,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,12.29,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.65,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,18.5,11.15,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.75,9.99,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,12.29,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,18.5,11.15,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.75,52.05,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,5.72,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,18.5,11.91,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.85,9.73,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,5.72,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,5.24,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.35,6.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,18.5,8.45,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,340,9.22,,0,ACTIVE,,0.891
6,41575988,3.85,13.39,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.2,5.72,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,5.24,590,6.76,,0,ACTIVE,,0.579
2,25295759,3.3,6.05,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,18.5,8.45,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,340,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,11.51,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,6.87,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,5.24,590,6.76,,0,ACTIVE,,0.579
2,25295759,3.3,6.05,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,18.5,8.45,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,340,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,6.87,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,9.42,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,5.24,590,6.76,,0,ACTIVE,,0.579
2,25295759,3.3,6.05,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,18.5,8.45,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,340,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,6.87,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,7.48,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,22.1,10,6.46,,0,ACTIVE,,49.991
1,36120649,55,8.7,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,22.12,10,6.46,,0,ACTIVE,,49.991
1,36120649,55,8.7,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,22.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,590,10.22,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,8.77,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,20.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,320,5.76,,0,ACTIVE,,0.891
6,41575988,3.9,5.85,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,11.53,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,20.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,320,5.76,,0,ACTIVE,,0.891
6,41575988,3.9,5.85,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,11.53,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,20.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,320,5.76,,0,ACTIVE,,0.891
6,41575988,3.9,5.85,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,11.53,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,20.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,320,5.76,,0,ACTIVE,,0.891
6,41575988,3.9,5.85,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,11.53,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.5,20.12,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,10.77,17,5.9,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,320,5.76,,0,ACTIVE,,0.891
6,41575988,3.9,5.85,6,13.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,11.53,10,6.6,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.6,6.23,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.4,22.24,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.6,6.23,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.4,22.24,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.6,6.23,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.4,22.24,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.6,6.23,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,8.7,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,9.86,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,19,5.26,60,6.39,,0,ACTIVE,,0.579
5,24228795,36,5.37,330,7.22,,0,ACTIVE,,0.891
6,41575988,3.9,7.85,6,11.53,5.1,52.01,ACTIVE,,6.43
7,46863743,5.3,9.53,10.5,8.25,,0,ACTIVE,,6.004
8,8522457,6.6,9.59,14,13.93,,0,ACTIVE,,5.628
0,16480551,4.6,6.23,10,6.57,,0,ACTIVE,,49.991
1,36120649,55,5.24,580,5.3,,0,ACTIVE,,0.579
2,25295759,3.4,5.53,6.4,5.18,,0,ACTIVE,,23.468
3,14072710,7.8,9.86,17.5,5.99,,0,ACTIVE,,6.43
4,37993093,18.5,9.2,60,6.39,,0,ACTIVE,,0.579
