,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,12.77,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.48,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,12.77,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,10.84,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.24,63.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,14.32,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,6.69,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,25.36,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,6.69,4.2,31.54,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.9,7.64,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,6.69,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.14,,0.0,ACTIVE,,
4,42946956,4.9,7.76,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,32.45,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,6.69,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,4.9,10.63,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.8,6.69,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.69,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.69,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,18.3,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,4.8,35.31,9.4,14.33,,0.0,ACTIVE,,
1,44887495,2.76,6.73,4.1,7.8,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,17.0,6.7,65.0,5.4,,0.0,ACTIVE,,
4,42946956,5.0,6.29,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.0,10.39,8.4,16.74,,0.0,ACTIVE,,
1,44887495,2.76,6.73,3.85,5.22,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.88,,0.0,ACTIVE,,
4,42946956,5.1,8.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.0,10.39,8.4,16.74,,0.0,ACTIVE,,
1,44887495,2.76,6.73,3.85,5.22,,0.0,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,17.0,10.18,65.0,8.88,,0.0,ACTIVE,,
4,42946956,5.2,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.3,9.01,9.2,5.65,8.0,9.95,ACTIVE,,
1,44887495,2.8,7.59,3.8,5.22,,0.0,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,8.88,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.3,9.01,9.2,5.65,8.0,9.95,ACTIVE,,
1,44887495,2.8,7.59,3.8,5.22,,0.0,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,8.88,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,6.99,9.2,5.65,8.0,9.95,ACTIVE,,
1,44887495,3.25,6.96,4.1,10.44,,0.0,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,6.99,9.2,5.65,8.0,9.95,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,6.99,9.0,7.77,8.0,9.95,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,6.99,9.0,7.77,8.0,9.95,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,6.99,9.0,7.77,8.0,9.95,ACTIVE,,
1,44887495,2.8,14.39,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.8,14.39,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.8,14.39,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.8,14.39,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,7.09,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.74,46.35,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.3,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.5,7.3,9.2,5.65,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,12.36,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.4,9.98,8.4,9.1,8.8,17.31,ACTIVE,,
1,44887495,2.76,6.73,4.1,10.44,3.25,13.92,ACTIVE,,
2,41788766,2.26,6.75,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,7.89,65.0,8.88,,0.0,ACTIVE,,
4,42946956,5.0,6.19,9.4,14.33,,0.0,ACTIVE,,
0,41890950,5.6,7.12,9.2,5.51,8.2,26.39,ACTIVE,,
1,44887495,2.8,7.59,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,19.0,13.76,65.0,12.36,,0.0,ACTIVE,,
4,42946956,4.9,16.87,9.4,14.33,6.0,6.96,ACTIVE,,
0,41890950,5.6,7.12,9.2,5.51,8.2,26.39,ACTIVE,,
1,44887495,2.8,7.59,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,19.0,10.11,65.0,12.36,,0.0,ACTIVE,,
4,42946956,4.8,32.45,9.4,14.33,6.0,6.96,ACTIVE,,
0,41890950,5.7,6.18,9.2,5.32,8.2,26.39,ACTIVE,,
1,44887495,2.82,9.23,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.32,7.86,3.45,8.72,,0.0,ACTIVE,,
3,39700612,19.0,10.11,65.0,8.88,,0.0,ACTIVE,,
4,42946956,4.8,36.62,9.4,14.33,6.0,6.96,ACTIVE,,
0,41890950,5.7,6.18,9.2,5.32,8.2,26.39,ACTIVE,,
1,44887495,2.76,8.11,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.26,8.21,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.0,10.18,65.0,8.88,,0.0,ACTIVE,,
4,42946956,4.9,7.54,9.4,14.33,6.0,6.96,ACTIVE,,
0,41890950,5.7,6.18,9.2,5.32,8.2,26.39,ACTIVE,,
1,44887495,2.76,8.11,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.26,8.14,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.0,10.87,65.0,8.88,,0.0,ACTIVE,,
4,42946956,4.8,36.51,9.4,14.33,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.89,9.2,9.17,8.2,26.39,ACTIVE,,
1,44887495,2.8,7.59,4.1,14.86,3.25,13.92,ACTIVE,,
2,41788766,2.3,7.59,3.45,8.72,,0.0,ACTIVE,,
3,39700612,18.5,9.28,65.0,8.88,,0.0,ACTIVE,,
4,42946956,4.9,8.44,9.4,12.77,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.18,9.0,5.28,8.2,26.39,ACTIVE,,
1,44887495,2.82,5.75,4.0,5.84,3.25,13.92,ACTIVE,,
2,41788766,2.32,5.77,3.45,10.15,,0.0,ACTIVE,,
3,39700612,19.0,5.71,65.0,10.31,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,14.2,5.9,13.92,ACTIVE,,
0,41890950,5.2,10.96,9.2,9.61,8.2,26.39,ACTIVE,,
1,44887495,2.82,5.75,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.32,5.77,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.2,10.96,9.2,5.76,8.2,26.39,ACTIVE,,
1,44887495,2.84,9.18,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,8.08,3.45,9.16,,0.0,ACTIVE,,
3,39700612,18.5,7.82,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.2,10.96,9.2,5.76,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,13.67,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.2,14.64,9.2,9.61,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.3,6.69,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.5,5.54,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.3,5.21,9.2,9.61,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.26,8.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.2,9.2,5.76,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.26,8.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,10.02,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
0,41890950,5.0,6.2,9.2,5.76,8.2,26.39,ACTIVE,,
1,44887495,2.84,7.8,4.1,15.31,3.25,13.92,ACTIVE,,
2,41788766,2.26,8.14,3.45,9.16,,0.0,ACTIVE,,
3,39700612,19.0,9.33,65.0,9.29,,0.0,ACTIVE,,
4,42946956,5.0,5.74,9.4,13.19,5.9,13.92,ACTIVE,,
